,date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset
830,2021-04-09,12.671428571428569,46.057142857142864,164.57142857142858,136.14285714285714,242.5,14.6,53.228571428571435,1003.7428571428572,215.92857142857142,3.007142857142857,09:00:00,21:00:00
831,2021-04-10,10.928571428571429,68.24285714285712,117.28571428571429,3.7857142857142856,118.14285714285714,21.0,88.17142857142858,999.2142857142857,200.71428571428572,3.6999999999999997,09:00:00,21:00:00
832,2021-04-11,6.021428571428571,70.17142857142856,116.21428571428571,0.0,116.21428571428571,10.535714285714283,69.36428571428573,1005.1785714285713,108.0,4.628571428571429,09:00:00,21:00:00
833,2021-04-12,8.007142857142858,20.35714285714286,174.42857142857142,333.92857142857144,364.14285714285717,8.314285714285713,50.19285714285714,1018.4357142857143,298.07142857142856,3.314285714285714,09:00:00,21:00:00
834,2021-04-13,7.535714285714286,0.8,84.42857142857143,670.7142857142857,458.64285714285717,5.114285714285714,41.221428571428575,1021.7714285714286,50.714285714285715,3.25,09:00:00,21:00:00
835,2021-04-14,8.485714285714284,19.87142857142857,211.42857142857142,256.7142857142857,329.57142857142856,7.185714285714286,39.81428571428571,1019.3642857142858,33.714285714285715,3.5785714285714283,09:00:00,21:00:00
836,2021-04-15,7.6499999999999995,18.49285714285714,221.57142857142858,282.07142857142856,356.14285714285717,7.585714285714287,47.88571428571428,1018.2642857142856,39.42857142857143,4.05,09:00:00,21:00:00
837,2021-04-16,7.864285714285714,36.59285714285714,162.78571428571428,195.5,255.92857142857142,10.278571428571428,49.42142857142857,1016.2785714285714,33.285714285714285,4.435714285714285,09:00:00,21:00:00
838,2021-04-17,9.878571428571428,8.871428571428572,157.5,451.57142857142856,419.57142857142856,12.535714285714286,52.54285714285714,1013.9357142857144,19.642857142857142,4.407142857142857,09:00:00,21:00:00
839,2021-04-18,10.214285714285714,28.192857142857143,169.5,249.28571428571428,317.2142857142857,12.97857142857143,52.90714285714285,1012.5357142857143,33.357142857142854,2.8071428571428574,09:00:00,21:00:00
840,2021-04-19,13.085714285714287,1.5,103.57142857142857,615.7142857142857,464.7857142857143,10.857142857142856,46.414285714285704,1009.8142857142857,237.5,1.6714285714285715,09:00:00,21:00:00
841,2021-04-20,14.39285714285714,18.935714285714287,224.0,230.21428571428572,359.2857142857143,13.228571428571431,51.271428571428565,1005.9785714285714,57.0,1.8785714285714286,09:00:00,21:00:00
842,2021-04-21,15.014285714285716,27.142857142857142,215.71428571428572,187.78571428571428,320.35714285714283,12.578571428571431,49.864285714285714,1006.5285714285714,36.714285714285715,3.614285714285714,09:00:00,21:00:00
843,2021-04-22,12.333333333333334,1.5599999999999998,100.26666666666667,580.5333333333333,445.2,10.12,49.16,1012.6399999999999,52.0,4.64,09:00:00,21:00:00
844,2021-04-23,13.259999999999998,0.18000000000000002,66.26666666666667,707.3333333333334,472.46666666666664,6.2333333333333325,43.87333333333333,1015.306666666667,70.8,4.22,09:00:00,21:00:00
845,2021-04-24,14.226666666666665,3.9399999999999995,71.8,677.8666666666667,473.0,6.833333333333333,42.580000000000005,1012.4199999999998,57.06666666666667,4.260000000000001,09:00:00,21:00:00
846,2021-04-25,12.233333333333333,7.993333333333334,85.26666666666667,609.1333333333333,464.3333333333333,7.220000000000001,46.20666666666667,1011.7333333333332,49.0,5.746666666666666,09:00:00,21:00:00
847,2021-04-26,12.546666666666665,4.180000000000001,80.2,647.2,475.53333333333336,6.553333333333334,42.13333333333333,1004.9000000000001,49.266666666666666,5.340000000000001,09:00:00,21:00:00
848,2021-04-27,13.919999999999998,3.7266666666666666,76.0,670.9333333333333,477.26666666666665,8.926666666666666,39.77999999999999,997.5666666666667,45.4,2.4266666666666667,09:00:00,21:00:00
849,2021-04-28,14.44,27.206666666666663,177.0,263.3333333333333,318.93333333333334,14.473333333333333,51.93999999999999,992.4333333333333,200.73333333333332,2.62,09:00:00,21:00:00
850,2021-04-29,9.639999999999999,43.74666666666667,235.6,18.4,244.06666666666666,10.866666666666667,61.23333333333333,999.4,239.53333333333333,3.246666666666667,09:00:00,21:00:00
851,2021-04-30,11.092857142857143,41.80714285714286,208.71428571428572,123.21428571428571,272.57142857142856,11.542857142857143,47.60714285714285,1002.8785714285713,78.35714285714286,2.107142857142857,09:00:00,21:00:00
852,2021-05-01,9.886666666666665,68.36,144.53333333333333,0.0,144.53333333333333,12.973333333333333,60.306666666666665,1003.9266666666667,39.2,1.96,09:00:00,21:00:00
853,2021-05-02,10.200000000000001,26.686666666666667,203.06666666666666,202.73333333333332,289.6,10.753333333333332,56.44666666666668,1010.1533333333334,321.93333333333334,2.3266666666666667,09:00:00,21:00:00
854,2021-05-03,12.640000000000002,24.90666666666667,220.6,244.2,346.8666666666667,11.566666666666666,48.79333333333333,1009.0999999999999,219.73333333333332,4.14,09:00:00,21:00:00
855,2021-05-04,12.16,56.88666666666666,185.86666666666667,34.93333333333333,199.8,16.513333333333335,65.97333333333333,996.8333333333331,252.06666666666666,7.173333333333333,09:00:00,21:00:00
856,2021-05-05,9.466666666666669,38.093333333333334,209.26666666666668,169.4,294.73333333333335,10.326666666666666,57.52666666666668,1001.7533333333333,269.3333333333333,5.320000000000001,09:00:00,21:00:00
857,2021-05-06,7.326666666666667,66.98,138.06666666666666,0.0,138.06666666666666,16.513333333333335,88.31333333333333,996.0266666666668,231.66666666666666,2.8866666666666663,09:00:00,21:00:00
858,2021-05-07,11.453333333333335,12.433333333333335,150.86666666666667,494.8,463.1333333333333,8.786666666666665,50.28666666666666,1007.2,268.53333333333336,2.2800000000000002,09:00:00,21:00:00
859,2021-05-08,16.07333333333333,40.933333333333344,219.26666666666668,164.26666666666668,301.93333333333334,20.28666666666667,63.66,1001.4266666666667,198.13333333333333,4.8533333333333335,09:00:00,21:00:00
860,2021-05-09,19.78666666666667,38.620000000000005,174.33333333333334,228.53333333333333,349.26666666666665,25.46666666666666,65.49333333333333,991.26,195.13333333333333,5.433333333333334,09:00:00,21:00:00
861,2021-05-10,15.468750000000004,42.24375,211.875,148.5625,320.6875,15.63125,59.44375,996.4500000000002,215.9375,4.737500000000001,09:00:00,22:00:00
862,2021-05-11,13.41875,47.18125,193.1875,52.375,212.875,16.85,65.71249999999999,999.7812500000001,231.9375,3.3874999999999997,09:00:00,22:00:00
863,2021-05-12,12.681249999999999,40.71875,218.0625,78.75,255.75,15.562499999999998,63.643750000000004,1001.0437499999999,193.0,3.00625,09:00:00,22:00:00
864,2021-05-13,12.006666666666666,37.45333333333333,238.13333333333333,167.13333333333333,329.46666666666664,13.460000000000003,68.94666666666667,997.42,221.46666666666667,3.7,09:00:00,21:00:00
865,2021-05-14,10.174999999999999,50.00000000000001,199.125,25.625,213.25,15.868750000000002,87.45625,998.50625,240.5625,3.3062500000000004,09:00:00,22:00:00
866,2021-05-15,11.481250000000001,47.94375000000001,177.875,105.0,252.3125,15.5,82.23750000000001,994.1312499999999,226.5625,4.968750000000001,09:00:00,22:00:00
867,2021-05-16,12.13125,44.693749999999994,216.3125,79.625,277.4375,16.5125,81.89374999999998,993.03125,235.5,4.95625,09:00:00,22:00:00
868,2021-05-17,11.968749999999998,36.081250000000004,216.25,160.0,315.6875,17.09375,82.61874999999999,999.2687500000001,259.375,5.45625,09:00:00,22:00:00
869,2021-05-18,11.837499999999997,41.7375,240.875,86.9375,295.375,15.15625,75.01875000000001,1006.2,266.0,3.2874999999999996,09:00:00,22:00:00
870,2021-05-19,11.375000000000002,36.86875,207.0,174.0625,305.3125,15.125000000000002,78.225,1009.0937499999999,274.9375,4.64375,09:00:00,22:00:00
871,2021-05-20,13.450000000000001,37.35,242.3125,114.375,290.25,15.581249999999997,62.85625,1009.475,206.8125,4.5562499999999995,09:00:00,22:00:00
872,2021-05-21,13.912500000000001,39.51875,234.0625,131.9375,326.8125,12.375000000000002,58.33749999999999,997.8499999999999,234.5625,7.16875,09:00:00,22:00:00
873,2021-05-22,12.3375,35.88125,209.375,182.625,322.0625,14.45,69.14375,998.94375,241.4375,6.281249999999999,09:00:00,22:00:00
874,2021-05-23,13.33125,30.543750000000003,223.5625,257.5,363.8125,13.918750000000001,61.53125,1004.7687499999998,215.5625,4.918750000000001,09:00:00,22:00:00
875,2021-05-24,11.8375,50.04999999999999,183.625,131.75,274.375,15.562499999999998,75.61875,998.3249999999999,226.5,6.45625,09:00:00,22:00:00
876,2021-05-25,12.3375,39.75625,205.8125,186.6875,331.25,14.625,65.075,1008.5999999999999,252.0625,5.606249999999999,09:00:00,22:00:00
877,2021-05-26,12.4375,51.3,232.125,22.8125,247.875,17.95,74.89375000000001,1005.8875,265.4375,4.9625,09:00:00,22:00:00
878,2021-05-27,15.462499999999999,12.73125,185.0625,410.8125,438.6875,14.1125,59.199999999999996,1010.5999999999998,237.25,1.3375000000000001,09:00:00,22:00:00
879,2021-05-28,16.362500000000004,4.51875,108.625,588.0,492.0,18.406249999999996,59.5625,1011.5625,67.5625,2.9937499999999995,09:00:00,22:00:00
880,2021-05-29,17.843750000000004,21.58125,148.75,365.8125,438.375,21.2375,56.725,1013.1875,64.0625,3.1625,09:00:00,22:00:00
881,2021-05-30,18.118750000000002,2.35,100.625,627.9375,505.75,15.706249999999999,55.16250000000001,1012.9875,59.4375,3.875,09:00:00,22:00:00
882,2021-05-31,19.05,0.0,73.75,714.375,522.625,13.762500000000001,50.981249999999996,1008.6312499999999,82.8125,4.16875,09:00:00,22:00:00
883,2021-06-01,21.22941176470588,0.6176470588235294,78.11764705882354,644.7647058823529,485.4117647058824,17.28235294117647,56.35294117647058,1002.1411764705883,88.3529411764706,3.6352941176470592,09:00:00,22:00:00
884,2021-06-02,21.825,18.381249999999998,212.375,305.75,390.875,29.6875,68.875,1002.8,184.5,3.45625,09:00:00,22:00:00
885,2021-06-03,21.781250000000004,47.28125,246.0625,34.25,271.375,30.762499999999996,67.53125,1008.9875,213.3125,1.16875,09:00:00,22:00:00
886,2021-06-04,17.2125,56.068749999999994,213.3125,17.3125,224.4375,32.96875,89.82499999999999,1010.65625,294.3125,2.5562499999999995,09:00:00,22:00:00
887,2021-06-05,16.956249999999997,57.62499999999999,191.875,9.4375,197.25,23.99375,69.53750000000001,1014.0937500000001,283.25,3.4499999999999997,09:00:00,22:00:00
888,2021-06-06,17.329411764705885,11.28823529411765,204.1764705882353,340.7647058823529,404.0,20.558823529411764,63.6764705882353,1014.0823529411765,186.94117647058823,2.2764705882352945,09:00:00,22:00:00
889,2021-06-07,20.029411764705884,17.505882352941175,206.1764705882353,278.52941176470586,362.94117647058823,19.83529411764706,55.42352941176471,1012.7058823529412,172.11764705882354,2.8176470588235296,09:00:00,22:00:00
890,2021-06-08,20.96875,22.69375,236.5,245.5625,401.1875,22.0875,57.05625,1012.69375,229.4375,2.3625,09:00:00,22:00:00
891,2021-06-09,22.662499999999998,18.24375,191.3125,367.125,446.25,23.550000000000004,54.1875,1011.775,183.0625,1.7125,09:00:00,22:00:00
892,2021-06-10,22.025000000000002,16.96875,164.5,396.0,449.0625,30.081249999999997,65.44999999999999,1011.0999999999999,139.0625,1.56875,09:00:00,22:00:00
893,2021-06-11,22.370588235294118,2.188235294117647,100.88235294117646,571.1176470588235,471.70588235294116,26.882352941176467,58.911764705882355,1010.4470588235296,279.11764705882354,2.411764705882353,09:00:00,22:00:00
894,2021-06-12,21.32941176470588,14.064705882352941,214.58823529411765,318.6470588235294,399.70588235294116,27.85294117647059,62.258823529411785,1012.9,323.0,3.0529411764705885,09:00:00,22:00:00
895,2021-06-13,20.788235294117644,0.0,72.76470588235294,662.8235294117648,495.05882352941177,18.364705882352943,49.45882352941177,1015.5999999999998,62.411764705882355,3.3352941176470594,09:00:00,22:00:00
896,2021-06-14,24.200000000000003,1.3823529411764706,75.23529411764706,652.9411764705883,494.7647058823529,18.405882352941177,46.588235294117645,1009.8294117647058,40.705882352941174,1.535294117647059,09:00:00,22:00:00
897,2021-06-15,24.7,8.705882352941176,129.76470588235293,455.7647058823529,459.8235294117647,25.335294117647056,49.4,1008.5176470588235,268.0,1.7058823529411766,09:00:00,22:00:00
898,2021-06-16,27.382352941176475,14.270588235294117,115.0,465.2352941176471,443.88235294117646,30.31764705882353,51.400000000000006,1001.5647058823531,153.1764705882353,2.4705882352941178,09:00:00,22:00:00
899,2021-06-17,24.081250000000004,47.381249999999994,209.875,118.1875,305.8125,38.118750000000006,67.85625,1000.6750000000001,218.75,3.4125,09:00:00,22:00:00
900,2021-06-18,22.9125,24.55,229.125,215.4375,374.9375,32.11875,67.4625,1001.4374999999999,196.8125,5.26875,09:00:00,22:00:00
901,2021-06-19,21.831249999999997,60.3125,183.25,44.1875,221.5,35.393750000000004,75.43750000000001,1002.00625,135.4375,1.5687499999999999,09:00:00,22:00:00
902,2021-06-20,20.488235294117647,23.052941176470586,186.1764705882353,282.4117647058824,367.11764705882354,28.147058823529413,69.54117647058825,997.6647058823529,167.94117647058823,2.3529411764705883,09:00:00,22:00:00
903,2021-06-21,19.823529411764703,35.188235294117646,211.8235294117647,193.05882352941177,369.1764705882353,24.82352941176471,69.98235294117646,997.4941176470589,210.47058823529412,2.3999999999999995,09:00:00,22:00:00
904,2021-06-22,14.99375,75.21249999999999,104.875,0.0,104.875,27.0,87.94999999999999,1003.6,28.25,3.80625,09:00:00,22:00:00
905,2021-06-23,14.85,68.03750000000001,131.9375,0.0,131.9375,25.362499999999997,75.75625,1010.2750000000001,13.0625,3.6250000000000004,09:00:00,22:00:00
906,2021-06-24,15.331249999999999,43.4875,216.5625,120.5,267.6875,24.243749999999995,67.11874999999999,1011.4062500000002,329.375,2.8125000000000004,09:00:00,22:00:00
907,2021-06-25,17.45,51.69375000000001,230.1875,29.9375,251.1875,27.71875,64.19375,1009.125,246.5625,2.6125000000000003,09:00:00,22:00:00
908,2021-06-26,18.55,63.625,210.0625,0.1875,210.25,29.150000000000002,77.4875,1006.75,137.0,1.6062500000000002,09:00:00,22:00:00
909,2021-06-27,18.4625,58.67499999999999,184.0625,42.0,208.0,32.15625,85.16875000000002,1002.76875,149.625,1.4437500000000003,09:00:00,22:00:00
910,2021-06-28,18.5,50.64375,239.3125,65.8125,282.0625,25.9375,74.19375,1003.825,209.625,2.175,09:00:00,22:00:00
911,2021-06-29,14.99375,61.918749999999996,208.5625,2.375,209.25,25.05625,82.76875,1003.6812500000001,234.25,1.53125,09:00:00,22:00:00
912,2021-06-30,16.487499999999997,70.03125,159.0,0.0,159.0,27.55,74.4375,1006.08125,318.75,3.0437499999999997,09:00:00,22:00:00
913,2021-07-01,18.0625,33.2625,253.1875,85.0,299.5,23.937500000000004,67.225,1008.40625,301.8125,2.575,09:00:00,22:00:00
914,2021-07-02,22.150000000000002,34.95625,239.375,159.25,339.4375,27.218749999999993,59.89375,1006.7875,226.625,1.34375,09:00:00,22:00:00
915,2021-07-03,20.1,44.7875,233.375,67.75,271.75,31.23125,66.49375,1004.2312499999999,227.4375,3.0625000000000004,09:00:00,22:00:00
916,2021-07-04,18.500000000000004,52.875,211.0625,79.5,273.0625,27.85625,78.25,1000.6875,242.5,3.462499999999999,09:00:00,22:00:00
917,2021-07-05,18.462500000000002,58.65624999999999,225.9375,11.9375,236.5625,30.306250000000002,77.48125,998.0374999999999,211.6875,3.09375,09:00:00,22:00:00
918,2021-07-06,18.143750000000004,40.45000000000001,223.75,136.8125,315.75,19.95,63.949999999999996,998.5375000000001,224.4375,6.106250000000001,09:00:00,22:00:00
919,2021-07-07,17.875,28.718749999999993,224.1875,234.4375,353.5,23.175,69.60625,1005.4562499999998,230.875,3.0437499999999997,09:00:00,22:00:00
920,2021-07-08,19.306250000000002,30.81875,235.3125,207.6875,358.0625,23.212499999999995,59.73124999999999,1010.9875000000002,272.9375,2.8249999999999997,09:00:00,22:00:00
921,2021-07-09,19.412499999999998,53.037499999999994,230.125,8.75,237.5625,25.05625,64.30625,1011.96875,293.125,1.4937500000000001,09:00:00,22:00:00
922,2021-07-10,16.875,55.07500000000001,191.3125,24.5625,201.375,27.9,79.94999999999999,1006.1875000000001,249.625,2.5125,09:00:00,22:00:00
923,2021-07-11,19.95625,41.849999999999994,251.8125,64.125,296.75,24.875000000000004,62.59374999999999,1005.78125,177.875,1.31875,09:00:00,22:00:00
924,2021-07-12,18.45,63.33125000000001,177.9375,34.5625,203.0625,31.7625,85.825,999.1,199.3125,2.8000000000000003,09:00:00,22:00:00
925,2021-07-13,16.343749999999996,80.225,87.375,0.0,87.375,33.387499999999996,93.90625000000003,1001.53125,337.875,2.59375,09:00:00,22:00:00
926,2021-07-14,17.868750000000002,59.86249999999999,188.375,8.0625,194.0625,30.68125,77.89375,1006.00625,326.625,5.024999999999999,09:00:00,22:00:00
927,2021-07-15,20.5875,28.818749999999998,252.3125,157.4375,338.0,32.54375,66.45624999999998,1008.89375,335.75,5.137499999999999,09:00:00,22:00:00
928,2021-07-16,18.94375,48.69375,192.25,68.6875,223.625,30.800000000000004,66.00625,1013.24375,96.0,4.300000000000001,09:00:00,22:00:00
929,2021-07-17,20.806250000000002,28.299999999999997,216.375,187.25,320.25,28.5875,64.83749999999999,1014.4749999999999,26.625,3.7812499999999996,09:00:00,22:00:00
930,2021-07-18,23.61875,0.7374999999999999,81.5,642.25,496.1875,20.337500000000002,58.65625,1012.40625,38.3125,4.7562500000000005,09:00:00,22:00:00
931,2021-07-19,24.7625,2.8499999999999996,106.1875,580.0625,480.125,24.599999999999998,55.4,1009.95625,44.75,3.8000000000000007,09:00:00,22:00:00
932,2021-07-20,24.7,2.86875,107.6875,565.25,481.3125,22.9875,53.15625,1009.5437499999998,59.5,3.1062499999999997,09:00:00,22:00:00
933,2021-07-21,24.918750000000003,4.8375,141.1875,469.3125,460.5625,26.568750000000005,52.03125000000001,1011.625,49.0,3.0875,09:00:00,22:00:00
934,2021-07-22,24.60625,4.637499999999999,121.75,523.0,474.0,21.499999999999996,50.5,1010.6687499999999,44.4375,3.46875,09:00:00,22:00:00
935,2021-07-23,24.68125,20.0875,217.6875,254.0,380.1875,25.95,56.162499999999994,1002.9312500000002,79.5625,4.20625,09:00:00,22:00:00
936,2021-07-24,21.56875,29.7,223.375,216.4375,354.625,27.65,63.97500000000001,998.9375,228.3125,4.0687500000000005,09:00:00,22:00:00
937,2021-07-25,19.51875,48.99375000000001,210.0625,53.4375,249.875,29.418750000000003,76.43750000000001,997.4125,211.4375,4.012499999999999,09:00:00,22:00:00
938,2021-07-26,19.53125,46.256249999999994,230.6875,25.625,249.4375,30.943749999999994,75.4875,1002.1437499999998,252.5625,3.3625,09:00:00,22:00:00
939,2021-07-27,18.125,61.35625000000001,158.5,13.125,161.1875,29.10625,75.50625,1002.3812499999999,210.375,3.8937500000000003,09:00:00,22:00:00
940,2021-07-28,19.768749999999994,37.875,216.1875,142.25,305.625,21.012499999999996,56.3375,1003.2125,239.4375,4.937499999999999,09:00:00,22:00:00
941,2021-07-29,19.95,23.881249999999998,254.4375,172.125,348.125,24.5125,50.6125,1004.1874999999998,245.375,3.7999999999999994,09:00:00,22:00:00
942,2021-07-30,20.187499999999996,31.86875,220.8125,154.875,323.25,22.950000000000003,53.81875,999.86875,237.625,5.6499999999999995,09:00:00,22:00:00
943,2021-07-31,18.474999999999998,33.074999999999996,252.25,91.0,299.6875,23.73125,61.31875,1002.04375,272.75,3.4187499999999997,09:00:00,22:00:00
944,2021-08-01,19.500000000000004,22.206249999999997,212.9375,265.5625,368.4375,22.962500000000002,52.89375000000001,1002.3812499999999,285.9375,2.9687500000000004,09:00:00,22:00:00
945,2021-08-02,19.46875,44.9375,239.75,39.875,270.0625,24.3625,60.9375,1004.73125,261.25,2.6187500000000004,09:00:00,22:00:00
946,2021-08-03,17.75,51.55624999999999,220.5,19.25,232.8125,24.2375,68.80625,1003.3000000000001,276.9375,2.33125,09:00:00,22:00:00
947,2021-08-04,16.35,44.86874999999999,195.9375,64.8125,239.3125,27.0,70.975,1002.675,103.4375,1.23125,09:00:00,22:00:00
948,2021-08-05,20.266666666666666,44.96666666666667,241.33333333333334,55.666666666666664,285.6666666666667,25.78666666666667,59.72,998.6266666666669,228.53333333333333,3.846666666666666,09:00:00,21:00:00
949,2021-08-06,19.131249999999994,43.756249999999994,203.4375,89.25,260.6875,22.8625,65.28124999999999,996.0749999999998,224.8125,5.624999999999999,09:00:00,22:00:00
950,2021-08-07,18.924999999999997,45.05,176.8125,124.125,249.75,24.2625,62.137499999999996,993.21875,223.75,5.512499999999999,09:00:00,22:00:00
951,2021-08-08,17.966666666666672,31.26666666666667,226.93333333333334,187.0,356.8666666666667,19.54666666666667,55.033333333333324,1002.42,237.53333333333333,5.0600000000000005,09:00:00,21:00:00
952,2021-08-09,18.675,39.75625,220.0,83.5625,276.8125,25.625,63.449999999999996,1006.8000000000002,223.8125,4.05,09:00:00,22:00:00
953,2021-08-10,20.29375,37.56875000000001,221.625,106.5625,288.25,29.131249999999994,65.89999999999998,1007.5250000000001,252.3125,2.3312500000000003,09:00:00,22:00:00
954,2021-08-11,23.039999999999996,15.046666666666669,177.86666666666667,343.6666666666667,403.8,24.266666666666666,54.70666666666667,1009.2800000000002,91.33333333333333,0.8333333333333335,09:00:00,21:00:00
955,2021-08-12,25.73333333333333,12.71333333333333,147.46666666666667,428.06666666666666,425.3333333333333,27.466666666666665,50.43999999999999,1008.0666666666667,172.73333333333332,1.6133333333333335,09:00:00,21:00:00
956,2021-08-13,24.346666666666668,5.186666666666667,93.6,586.8666666666667,456.8,23.586666666666666,47.026666666666664,1012.4333333333335,315.1333333333333,2.4466666666666663,09:00:00,21:00:00
957,2021-08-14,24.766666666666673,1.0799999999999998,83.06666666666666,638.2,465.6,18.44,39.620000000000005,1010.5399999999998,20.4,1.6266666666666667,09:00:00,21:00:00
958,2021-08-15,25.866666666666664,7.120000000000001,178.06666666666666,387.3333333333333,397.2,26.999999999999996,45.486666666666665,1004.2266666666668,228.6,2.94,09:00:00,21:00:00
959,2021-08-16,19.259999999999998,46.67333333333333,205.8,51.06666666666667,225.66666666666666,25.10666666666667,58.846666666666664,1007.1,287.93333333333334,4.746666666666668,09:00:00,21:00:00
960,2021-08-17,18.326666666666668,46.686666666666675,168.33333333333334,67.8,198.93333333333334,25.37333333333333,57.35333333333334,1010.84,277.53333333333336,3.4333333333333327,09:00:00,21:00:00
961,2021-08-18,18.24,56.60666666666667,180.06666666666666,0.0,180.06666666666666,29.766666666666666,72.67333333333335,1008.8399999999999,274.8,2.7866666666666666,09:00:00,21:00:00
962,2021-08-19,19.335714285714285,56.035714285714285,143.14285714285714,77.57142857142857,169.42857142857142,25.17142857142857,66.5642857142857,1006.4714285714284,245.71428571428572,2.457142857142857,09:00:00,21:00:00
963,2021-08-20,21.92,38.519999999999996,211.33333333333334,113.2,272.46666666666664,27.453333333333337,53.0,1007.0733333333334,133.26666666666668,1.2266666666666666,09:00:00,21:00:00
964,2021-08-21,23.593333333333337,29.586666666666666,198.0,86.73333333333333,244.6,29.686666666666667,52.093333333333334,1005.8399999999999,190.66666666666666,3.5733333333333333,09:00:00,21:00:00
965,2021-08-22,19.66428571428571,34.07142857142857,207.28571428571428,181.92857142857142,302.07142857142856,23.264285714285712,58.128571428571426,1009.9857142857142,283.85714285714283,4.407142857142857,09:00:00,21:00:00
966,2021-08-23,19.728571428571428,49.364285714285714,169.14285714285714,10.142857142857142,172.78571428571428,28.69285714285714,67.25714285714285,1013.3928571428572,106.28571428571429,4.035714285714286,09:00:00,21:00:00
967,2021-08-24,21.114285714285717,10.799999999999997,206.64285714285714,352.42857142857144,390.7142857142857,16.2,47.621428571428574,1013.5500000000001,47.92857142857143,5.3500000000000005,09:00:00,21:00:00
968,2021-08-25,21.357142857142858,1.0642857142857143,93.0,626.4285714285714,456.57142857142856,17.885714285714286,45.0,1010.1285714285713,47.142857142857146,4.442857142857143,09:00:00,21:00:00
969,2021-08-26,18.11428571428571,42.85000000000001,211.64285714285714,50.5,235.64285714285714,21.857142857142858,62.84285714285715,1008.2214285714288,227.85714285714286,4.1499999999999995,09:00:00,21:00:00
970,2021-08-27,19.264285714285716,27.071428571428573,212.92857142857142,212.07142857142858,330.2142857142857,18.75714285714286,49.078571428571436,1009.5,25.0,4.2,09:00:00,21:00:00
971,2021-08-28,17.87142857142857,35.64285714285715,230.0,96.71428571428571,288.2142857142857,23.392857142857142,66.97142857142858,1011.2214285714286,205.07142857142858,3.95,09:00:00,21:00:00
972,2021-08-29,16.985714285714288,49.699999999999996,191.28571428571428,14.357142857142858,198.42857142857142,21.964285714285715,65.90714285714286,1010.9785714285714,12.357142857142858,3.885714285714286,09:00:00,21:00:00
973,2021-08-30,19.185714285714287,42.35000000000001,218.85714285714286,36.07142857142857,231.5,26.442857142857147,67.87857142857142,1010.3642857142858,21.571428571428573,4.135714285714285,09:00:00,21:00:00
974,2021-08-31,20.035714285714285,26.342857142857138,194.71428571428572,230.21428571428572,320.07142857142856,19.75714285714286,57.72857142857144,1014.0642857142856,34.857142857142854,4.328571428571428,09:00:00,21:00:00
975,2021-09-01,19.53571428571429,20.121428571428574,170.85714285714286,319.64285714285717,357.7857142857143,18.592857142857145,59.621428571428574,1015.5142857142857,40.785714285714285,4.707142857142857,09:00:00,21:00:00
976,2021-09-02,21.235714285714288,0.0,84.28571428571429,618.7857142857143,427.2857142857143,16.800000000000004,49.699999999999996,1011.9928571428572,60.285714285714285,4.571428571428571,09:00:00,21:00:00
977,2021-09-03,23.67142857142857,6.0928571428571425,108.21428571428571,495.64285714285717,398.57142857142856,25.664285714285715,46.53571428571429,1007.2285714285715,74.21428571428571,1.2857142857142858,09:00:00,21:00:00
978,2021-09-04,24.349999999999998,38.37142857142857,186.21428571428572,138.0,263.92857142857144,31.942857142857143,51.15714285714286,1005.0857142857142,94.64285714285714,1.0142857142857145,09:00:00,21:00:00
979,2021-09-05,24.87142857142857,29.457142857142856,148.85714285714286,271.57142857142856,318.85714285714283,31.685714285714283,54.8,1008.3214285714286,90.85714285714286,1.7142857142857142,09:00:00,21:00:00
980,2021-09-06,26.02142857142857,4.414285714285714,87.21428571428571,556.2142857142857,396.5,26.521428571428572,39.86428571428571,1011.8285714285713,71.07142857142857,2.357142857142857,09:00:00,21:00:00
981,2021-09-07,26.12857142857143,3.6999999999999997,79.42857142857143,589.2142857142857,399.2142857142857,23.599999999999994,37.9,1009.4428571428571,91.85714285714286,4.085714285714286,09:00:00,21:00:00
982,2021-09-08,26.638461538461534,4.6923076923076925,104.38461538461539,537.8461538461538,407.0,29.484615384615385,43.23846153846153,1001.2923076923075,144.6153846153846,2.7538461538461543,09:00:00,20:00:00
983,2021-09-09,23.692857142857143,47.65714285714286,192.14285714285714,48.214285714285715,217.5,34.17142857142857,59.56428571428571,1000.9142857142857,224.85714285714286,3.4928571428571424,09:00:00,21:00:00
984,2021-09-10,21.414285714285715,48.871428571428574,168.92857142857142,50.714285714285715,200.28571428571428,31.55,67.2357142857143,1003.6285714285714,236.21428571428572,3.442857142857143,09:00:00,21:00:00
985,2021-09-11,20.214285714285715,21.814285714285717,160.78571428571428,274.07142857142856,282.5,20.142857142857146,54.84285714285715,1008.857142857143,265.35714285714283,2.45,09:00:00,21:00:00
986,2021-09-12,20.185714285714287,14.185714285714287,177.42857142857142,272.07142857142856,314.35714285714283,18.0,49.44285714285714,1008.2571428571428,206.14285714285714,1.0714285714285716,09:00:00,21:00:00
987,2021-09-13,21.95384615384615,12.715384615384615,165.92307692307693,342.0769230769231,346.61538461538464,26.169230769230765,55.223076923076924,1005.0846153846153,94.61538461538461,2.753846153846154,09:00:00,20:00:00
988,2021-09-14,20.87692307692308,56.146153846153844,180.3846153846154,24.846153846153847,197.69230769230768,38.58461538461538,78.14615384615384,1001.6153846153845,177.53846153846155,2.176923076923077,09:00:00,20:00:00
